ANO_INIC_VIG,ANO_INIC_VIG_GERAL,ANO_MES_EMIS_GERAL,ANO_MES_INIC_VIG_APOL,ANO_MODELO,COD_CIA_EMIS,COD_CLASSE_BONUS,COD_PROD,COD_UNID_EMIS,DSC_ESTADO_CIVIL_CONDUTOR,DSC_FAMILIA_VEICULO,DSC_PORTE_VEICULO,DSC_REGIAO_GEO,DSC_REGIONAL_MODEL,DSC_SEGMENTO_VEICULO,DSC_SEXO_CONDUTOR,DT_INIC_ANO_VIG,GR_RISCO_TT,GRUPO_RISCO_BRASIL,IDADE_SEGURADO_F_ATUAL,IDC_ESTADO_CIVIL_CONDUTOR,NME_REGIAO_GEO,NME_REGIAO_POLITICA,NME_REGIAO_RISCO,NUM_APOLICE,NUM_ENDOSSO,QTD_IDADE_CONDUTOR,QTD_IDADE_SEGURADO,QTD_IDADE_VEICULO,QTD_SIN_PP,QTD_SIN_PP_TOTAL,QTD_SIN_PT,QTD_SIN_RB,QTD_SIN_RCF,QTD_SIN_TOTAL,SIG_FABRIC,VAL_LMR_CASCO_FINAL,VAL_LMR_RCF_DM,VAL_PR_ANUAL_CASCO,VAL_PR_ANUAL_RCF_DM,VAL_PR_CASCO,VAL_PR_FINAL_CASCO,VAL_PR_FINAL_RCF_DM,VAL_PR_RISCO_CASCO,VAL_PR_RISCO_RCF_DC,VAL_PR_RISCO_RCF_DM
2019,2019,201910,201812,2018,7110,0,4,60,01.CASADO,ONIX,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,8,42,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA LESTE 1 2,SP_CIDADE SAO PAULO - ZONA LESTE 1 2,35530870,37008994,41,41,0,0,0,0,0,0,0,GM,45826.4,100000,1818.42,242.91,1,0,513.557,1105.359,16.184,323.684
2019,2019,201902,201902,2019,7110,0,4,60,05.SEM INFORMACAO,UP,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,9,28, ,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,35968380,0,27,45,0,0,0,0,0,0,0,VW,48326,50000,1614.79,828.39,1614.79,1612.869,829.313,1101.513,18.845,376.903
2019,2019,201910,201910,2013,7110,4,4,60,01.CASADO,CORSA,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,6,49,C,SUDESTE,COTIA E CIDADES ENTORNO,SP_MESO METROPOLITANA DE SAO PAULO,38659130,0,48,48,6,0,0,0,0,0,0,GM,21808,50000,839.76,252.07,839.76,568.349,301.217,509.399,8.745,174.907
2019,2019,201901,201901,2007,7110,10,4,60,03.SOLTEIRO,FIT,PEQUENO,SUDESTE,SP,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,3,56,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 1,SP_CIDADE SAO PAULO - ZONA OESTE 1,35684960,0,55,55,12,0,0,0,0,0,0,HONDA,22332,50000,314.37,116.26,314.37,384.92,156.755,205.5,6.42,128.397
2019,2019,201907,201901,2011,7110,5,4,124,01.CASADO,AUDI A3/A4/A6/A8,MEDIO,SUDESTE,SP,SUPERIOR,01.MASCULINO,2019-01-01 00:00:00,0,1,52,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA CENTRAL 1,SP_CIDADE SAO PAULO - ZONA CENTRAL 1,9121902,7958099,51,51,8,0,0,0,0,0,0,AUDI,61904,100000,2840.74,425.84,0,0,0,0,0,0
2019,2019,201901,201901,2018,7110,3,4,60,01.CASADO,ONIX,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,32,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 1,SP_CIDADE SAO PAULO - ZONA SUDESTE 1,35775540,0,31,31,1,0,0,0,0,0,0,GM,46219.2,100000,1235.23,366.13,1235.23,1282.202,363.907,838.041,11.545,230.901
2019,2019,201907,201907,2015,7110,2,4,60,01.CASADO,KA,COMPACTO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,8,52,C,SUDESTE,SP_MUNICIPIO SANTO ANDRE,SP_MUNICIPIO SANTO ANDRE,37532700,0,51,51,4,0,0,0,0,0,0,FORD,33623,50000,1218.87,278.53,1218.87,959.4,310.505,747.769,10.297,205.937
2019,2019,201907,201901,2017,7110,10,4,337,01.CASADO,FOX,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,3,31,C,SUDESTE,FRANCA,SP_MESO RIBEIRAO PRETO,13396780,8010846,30,53,2,0,0,0,0,0,0,VW,46264,100000,859.67,225.89,1,0,175.401,572.1,8.503,170.061
2020,2020,202003,202002,2019,7110,0,4,60,03.SOLTEIRO,AUDI A3,MEDIO,SUDESTE,SP,SUPERIOR,01.MASCULINO,2020-01-01 00:00:00,0,5,47,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUL 2,SP_CIDADE SAO PAULO - ZONA SUL 2,39979290,0,46,46,1,0,0,0,0,0,0,AUDI,155490,100000,3157.32,309.29,3157.32,0,314.447,2631.685,11.384,227.675
2020,2020,202002,202002,2015,7110,5,4,60,03.SOLTEIRO,FIT,PEQUENO,SUDESTE,SP,STANDARD PREMIUM,01.MASCULINO,2020-01-01 00:00:00,0,6,44,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUL 2,SP_CIDADE SAO PAULO - ZONA SUL 2,39862460,0,43,43,5,0,0,0,0,0,0,HONDA,49271,100000,820.18,168.78,820.18,0,165.653,989.953,13.563,254.121
2020,2020,202002,202002,2017,7110,0,4,60,01.CASADO,ETIOS,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2020-01-01 00:00:00,0,8,39,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,39962070,0,38,38,3,0,0,0,0,0,0,TOYOT,50878,60000,1450.99,350.16,1450.99,0,350.718,1518.296,17.369,347.373
2020,2020,202001,201912,2017,7110,9,4,60,03.SOLTEIRO,ONIX,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2020-01-01 00:00:00,0,3,47,S,SUDESTE,"ITANHAEM, PERUIBE, PEDRO TOLEDO, MONGAGUA E ITARIRI",SP_DEMAIS,39341350,37360868,46,46,2,0,0,0,0,0,0,GM,34598,80000,757.62,189.31,0,0,0,0,0,0
2019,2019,201905,201905,2015,7110,6,4,60,03.SOLTEIRO,SPACEFOX,PEQUENO,SUDESTE,SP,AVENTUREIRO STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,34,S,SUDESTE,COTIA E CIDADES ENTORNO,SP_MESO METROPOLITANA DE SAO PAULO,36798220,0,33,999,4,0,0,0,0,0,0,VW,51049,80000,1760.7,398.15,1760.7,1376.169,394.148,980.615,13.602,272.038
2019,2019,201908,201908,2012,7110,10,4,60,03.SOLTEIRO,AIRCROSS,PEQUENO,SUDESTE,SP,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,46,S,SUDESTE,SP_MICRO SAO PAULO 3,SP_MICRO SAO PAULO 3,37959680,0,45,45,7,0,0,0,0,0,0,CITRO,31380,50000,620.78,167.78,620.78,446.593,359.134,436.188,11.844,219.537
2019,2019,201907,201907,2011,7110,10,4,60,01.CASADO,PALIO,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,5,82,C,SUDESTE,GUARULHOS_DEMAIS_BAIRROS,SP_MICRO GUARULHOS,37539340,0,81,81,8,0,0,0,0,0,0,FIAT,20455,60000,616.6,265.09,616.6,493.069,135.357,380.098,5.421,108.429
2019,2019,201912,201902,2020,7110,5,4,60,03.SOLTEIRO,NOVO POLO,PEQUENO,SUDESTE,SP,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,5,23,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 3 - MEDIO RISCO,SP_CIDADE SAO PAULO - ZONA OESTE 3,35953710,37260553,23,51,3,0,0,0,0,0,0,VW,72493.05,50000,2825.66,247.51,165.61,0,350.608,882.076,15.919,318.389
2019,2019,201901,201901,2019,7110,6,4,60,05.SEM INFORMACAO,ARGO,PEQUENO,SUDESTE,SP,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,7,49, ,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 2,SP_CIDADE SAO PAULO - ZONA SUDESTE 2,35603900,0,48,48,0,0,1,0,0,0,1,FIAT,47159,150000,1200.13,487.34,1200.13,1196.219,488.426,958.202,7.833,220.047
2019,2019,201908,201908,2019,7110,9,4,60,03.SOLTEIRO,HB20,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,5,26,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA NORDESTE 2,SP_CIDADE SAO PAULO - ZONA NORDESTE 2,38049570,0,25,51,0,0,0,0,0,0,0,HYUND,48966,50000,916.79,178.24,916.79,0,180.064,629.51,7.329,146.583
2019,2019,201912,201912,2017,7110,8,4,60,01.CASADO,SIENA,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,7,62,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,39340430,0,61,61,2,0,0,0,0,0,0,FIAT,42571,80000,977.21,265.74,977.21,870.782,191.144,1234.516,9.294,185.871
2019,2019,201906,201906,2016,7110,10,4,60,01.CASADO,FIT,PEQUENO,SUDESTE,SP,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,4,33,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,37092020,0,32,76,3,0,0,0,0,0,0,HONDA,61617,100000,1081.52,389.21,1081.52,0,390.208,652.119,11.14,222.791
2019,2019,201906,201906,2016,7110,2,4,60,01.CASADO,SPIN,MEDIO,SUDESTE,SP,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,7,38,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUL 4,SP_CIDADE SAO PAULO - ZONA SUL 4,37308640,0,37,44,3,0,0,0,0,0,0,GM,51584,50000,1286.77,194.33,1286.77,1105.257,323.824,885.018,10.752,215.046
2019,2019,201910,201910,2013,7110,7,4,60,03.SOLTEIRO,FIESTA,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,9,20,S,SUDESTE,SP_CIDADE SAO PAULO - LESTE 2,SP_CIDADE SAO PAULO - LESTE 2,38765350,0,19,52,6,0,0,0,0,0,0,FORD,25682,50000,1863.99,366.13,1863.99,0,365.544,1018.475,9.852,197.045
2019,2019,201904,201904,2019,7110,4,4,60,01.CASADO,COROLLA,MEDIO,SUDESTE,SP,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,4,36,C,SUDESTE,"ITANHAEM, PERUIBE, PEDRO TOLEDO, MONGAGUA E ITARIRI",SP_DEMAIS,36426800,0,35,35,0.5,0,1,0,0,0,1,TOYOT,82315.54,50000,1742.01,153.04,1742.01,2258.421,287.308,1032.256,11.227,224.538
2020,2020,202003,202003,2009,7110,6,3,60,03.SOLTEIRO,BMW - HATCH,MEDIO,SUDESTE,SP,SUPERIOR,02.FEMININO,2020-01-01 00:00:00,0,1,25,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 1,SP_CIDADE SAO PAULO - ZONA OESTE 1,40073680,0,24,64,11,0,0,0,0,0,0,BMW,0,50000,0,451.96,0,0,430.173,0,7.797,155.932
2019,2019,201912,201912,2020,7110,9,4,60,01.CASADO,UP,SUBCOMPACTO / CITYCAR,SUDESTE,SP,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,1,59,C,SUDESTE,SP_CIDADE SAO PAULO - LESTE 2,SP_CIDADE SAO PAULO - LESTE 2,39411330,0,58,58,0,0,0,0,0,0,0,VW,54590,50000,1066.91,124.76,1066.91,0,124.432,461.616,6.668,133.36
2019,2019,201905,201905,2009,7110,10,4,60,01.CASADO,SIENA,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,6,52,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 3 - MEDIO RISCO,SP_CIDADE SAO PAULO - ZONA OESTE 3,36708340,0,51,51,10,0,0,0,0,0,0,FIAT,18714,100000,304.89,269.38,304.89,231.454,315.241,355.641,15.651,178.471
2019,2019,201903,201903,2018,7110,10,4,60,01.CASADO,ETIOS,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,4,59,C,SUDESTE,SP_MICRO OSASCO 3,SP_MICRO OSASCO 3,36166580,0,58,61,1,0,0,0,0,0,0,TOYOT,39278,50000,918.2,168.94,918.2,1054.545,309.41,565.37,9.538,190.755
2019,2019,201901,201901,2018,7110,10,4,60,01.CASADO,ONIX,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,7,49,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,35732340,0,48,46,1,1,1,0,0,0,1,GM,52526,80000,1058.19,333.61,1058.19,1054.584,335.543,733.77,9.114,182.275
2019,2019,201904,201904,2009,7110,1,4,124,02.DIVORCIADO,CORSA,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,8,46,D,SUDESTE,SP_MICRO OSASCO 1,SP_MICRO OSASCO 1,9579721,0,45,45,10,0,0,0,0,0,0,GM,16666,50000,1319.19,342.85,1319.19,0,341.375,365.59,12.399,247.973
2019,2019,201903,201903,2005,7110,10,4,337,03.SOLTEIRO,FOX,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,2,26,S,SUDESTE,FRANCA,SP_MESO RIBEIRAO PRETO,13471160,0,25,61,14,0,0,0,0,0,0,VW,17602,100000,234.79,217.52,234.79,419.897,266.29,268.297,16.253,185.336
2019,2019,201908,201908,2015,7110,10,4,60,01.CASADO,HB20,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,7,67,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,38036970,0,66,66,4,0,0,0,0,0,0,HYUND,35002,50000,745.55,202,745.55,0,201.208,710.782,7.28,145.592
2019,2019,201902,201902,2014,7110,4,4,60,01.CASADO,SIENA,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,6,43,C,SUDESTE,SP_MICRO OSASCO 1,SP_MICRO OSASCO 1,35942050,0,42,42,5,0,0,0,0,0,0,FIAT,28047,60000,897.85,281.33,897.85,972.302,307.553,550.903,11.751,235.029
2019,2019,201904,201811,2017,7110,8,4,60,03.SOLTEIRO,ETIOS,COMPACTO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,3,35,S,SUDESTE,SP_MICRO OSASCO 3,SP_MICRO OSASCO 3,34998950,35985976,35,35,1,0,0,0,0,0,0,TOYOT,44005,70000,679.11,241.62,-136.32,909.485,166.857,426.996,6.61,142.32
2019,2019,201909,201910,2009,7110,10,4,60,02.DIVORCIADO,FOCUS,MEDIO,SUDESTE,SP,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,7,44,D,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 3 - MEDIO RISCO,SP_CIDADE SAO PAULO - ZONA OESTE 3,38507480,0,43,43,10,0,0,0,0,0,0,FORD,26878,80000,618.41,269.27,618.41,506.726,427.559,626.902,15.889,317.786
2019,2019,201902,201902,2015,7110,9,4,60,02.DIVORCIADO,AZERA,MEDIO GRANDE,SUDESTE,SP,SUPERIOR,01.MASCULINO,2019-01-01 00:00:00,0,3,76,D,SUDESTE,SP_MICRO OSASCO 1,SP_MICRO OSASCO 1,35845430,0,75,75,4,0,0,0,0,0,0,HYUND,96261,100000,2396.67,349.34,2396.67,7505.022,383.253,1357.341,12.632,252.64
2019,2019,201907,201907,2020,7110,0,4,60,01.CASADO,VERSA,PEQUENO,SUDESTE,SP,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,8,55,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 3 - MEDIO RISCO,SP_CIDADE SAO PAULO - ZONA OESTE 3,37555510,0,54,30,0,0,0,0,0,0,0,NISSA,56790,80000,1446.67,589.37,1446.67,0,584.137,1156.73,22.27,445.396
2019,2019,201906,201906,2013,7110,3,4,60,03.SOLTEIRO,PALIO,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,6,22,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,37134680,0,21,51,6,0,0,0,0,0,0,FIAT,27149,100000,896.29,380.95,896.29,0,375.717,385.092,11.619,232.37
2020,2020,202002,202002,2020,7110,3,4,60,03.SOLTEIRO,GOL,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2020-01-01 00:00:00,0,7,53,S,SUDESTE,SP_MICRO SAO PAULO 3,SP_MICRO SAO PAULO 3,39958600,0,52,999,0,0,0,0,0,0,0,VW,48517,75000,1497.29,223.4,1497.29,0,219.069,1157.052,9.925,183.967
2019,2019,201902,201902,2013,7110,10,4,60,01.CASADO,SPACEFOX,PEQUENO,SUDESTE,SP,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,7,38,C,SUDESTE,SP_MUNICIPIO SANTO ANDRE,SP_MUNICIPIO SANTO ANDRE,35944690,0,37,41,6,0,0,0,0,0,0,VW,37197,50000,992.14,172.4,992.14,992.726,172.709,599.571,7.026,140.512
2019,2019,201908,201907,2020,7110,0,4,60,04.VIUVO,KWID,COMPACTO,SUDESTE,SP,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,4,75,V,SUDESTE,SP_MICRO OSASCO 2,SP_MICRO OSASCO 2,37827460,0,74,74,0,0,0,0,0,0,0,RENAU,42010,80000,845.59,171.11,845.59,0,171.486,544.083,7.475,149.492
2019,2019,201903,201903,2014,7110,10,4,60,01.CASADO,COBALT,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,6,37,C,SUDESTE,GUARULHOS_CENTRO,SP_MICRO GUARULHOS,36158600,0,36,36,5,0,0,0,0,0,0,GM,36574,80000,809.15,258.2,809.15,738.13,210.621,642.419,7.968,159.355
2019,2019,201904,201904,2014,7110,10,4,60,02.DIVORCIADO,COBALT,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,6,46,D,SUDESTE,SP_CIDADE SAO PAULO - ZONA LESTE 1 2,SP_CIDADE SAO PAULO - ZONA LESTE 1 2,36384930,0,45,45,5,0,0,0,0,0,0,GM,33774,80000,1012.55,292.57,1012.55,1012.906,288.487,625.388,8.36,167.198
2019,2019,201910,201910,2010,7110,10,4,60,01.CASADO,PALIO WEEKEND,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,89,C,SUDESTE,SP_MUNICIPIO SANTO ANDRE,SP_MUNICIPIO SANTO ANDRE,38708000,0,88,88,9,0,0,0,0,0,0,FIAT,24377,100000,523.89,309.31,523.89,414.962,253.639,601.594,6.52,130.391
2019,2019,201908,201908,2018,7110,1,4,60,03.SOLTEIRO,KA,COMPACTO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,4,40,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 3 - MEDIO RISCO,SP_CIDADE SAO PAULO - ZONA OESTE 3,37854300,0,39,39,1,0,0,0,0,0,0,FORD,36799,100000,555.73,232.3,555.73,0,235.602,432.297,10.408,208.163
2019,2019,201908,201908,2017,7110,3,4,60,01.CASADO,ETIOS,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,2,42,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,38178860,0,41,68,2,0,0,0,0,0,0,TOYOT,40142,100000,846.69,274.21,846.69,501.127,274.213,440.118,9.183,183.665
2019,2019,201903,201903,2016,7110,10,4,221,01.CASADO,I30,MEDIO,SUDESTE,SP,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,7,31,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,SP_CIDADE SAO PAULO - ZONA SUDESTE 3,7440950,0,30,999,3,0,0,0,0,0,0,HYUND,68158,150000,1833.81,756.43,1833.81,2328.652,382.63,1551.617,24.307,298.776
2019,2019,201906,201906,2014,7110,2,4,60,01.CASADO,VOYAGE,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,60,C,SUDESTE,"ITANHAEM, PERUIBE, PEDRO TOLEDO, MONGAGUA E ITARIRI",SP_DEMAIS,37135410,0,59,59,5,0,0,0,0,0,0,VW,33038,50000,700.34,161.6,700.34,645.258,242.212,494.839,8.979,179.58
2020,2020,202003,202003,2018,7110,10,4,60,01.CASADO,BMW 325/328,MEDIO,SUDESTE,SP,SUPERIOR,01.MASCULINO,2020-01-01 00:00:00,0,4,40,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 1,SP_CIDADE SAO PAULO - ZONA OESTE 1,40204730,0,39,39,2,0,0,0,0,0,0,BMW,132430,100000,2748.06,392.73,2748.06,1845.181,459.26,2006.555,15.523,290.84
2019,2019,201906,201906,2013,7110,6,4,60,01.CASADO,PALIO,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,9,38,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA LESTE 1 4,SP_CIDADE SAO PAULO - ZONA LESTE 1 4,37190330,0,37,37,6,0,0,0,0,0,0,FIAT,27149,50000,1454.49,234.97,1454.49,0,236.387,894.785,9.465,189.298
2019,2019,201906,201906,2013,7110,6,4,221,03.SOLTEIRO,JETTA,MEDIO,SUDESTE,SP,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,7,39,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 1,SP_CIDADE SAO PAULO - ZONA OESTE 1,7813810,0,38,38,6,0,0,0,0,0,0,VW,60095,80000,1682.73,297.02,1682.73,1193.922,297.814,1199.938,13.174,263.479
2019,2019,201905,201905,2014,7110,2,4,60,01.CASADO,GOL,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,7,40,C,SUDESTE,REGISTRO E DEMAIS CIDADES,SP_DEMAIS,36970520,0,39,39,5,0,0,0,0,0,0,VW,28666,50000,613.82,156.76,613.82,574.039,206.857,484.318,8.546,170.917
2019,2019,201902,201805,2011,7110,2,4,60,01.CASADO,C3,PEQUENO,SUDESTE,SP,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,8,41,C,SUDESTE,"PRAIA GRANDE, CUBATAO E SAO VICENTE",SP_MICRO SANTOS,32891860,35720247,41,41,8,0,0,0,0,0,0,CITRO,21704,50000,877.25,260.66,32.03,1388.025,305.079,429.81,10.02,200.398
2019,2019,201902,201804,2011,7110,10,4,108,01.CASADO,CAT 11,MEDIO,SUDESTE,SP,SUPERIOR,02.FEMININO,2019-01-01 00:00:00,0,4,66,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,11015510,6316948,66,66,8,0,0,0,0,0,0,BMW,57672,100000,1230.75,185.14,132.76,1096.82,229.333,652.525,7.397,147.932
2020,2020,202001,202002,2014,7110,3,4,60,01.CASADO,ETIOS,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2020-01-01 00:00:00,0,5,34,C,SUDESTE,COTIA E CIDADES ENTORNO,SP_MESO METROPOLITANA DE SAO PAULO,39654810,0,33,33,6,0,0,0,0,0,0,TOYOT,31488,100000,722.85,219.67,722.85,0,225.65,606.835,9.645,192.907
2019,2019,201911,201911,2019,7110,5,4,60,07.CONDUTOR INDETERMINADO,ONIX,PEQUENO,SUDESTE,SP,STANDARD,05.CONDUTOR INDETERMINADO,2019-01-01 00:00:00,0,5,120,,SUDESTE,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,39010380,37111388,0,45,0.5,0,0,0,0,0,0,GM,43141,80000,1182.65,322.18,1,0,405.869,756.334,13.046,260.912
2019,2019,201901,201901,2014,7110,9,4,60,01.CASADO,PEUGEOT 206/207/208,PEQUENO,SUDESTE,SP,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,6,47,C,SUDESTE,SP_MUNICIPIO SANTO ANDRE,SP_MUNICIPIO SANTO ANDRE,35661450,0,46,46,5,0,0,0,1,0,1,PEUGE,26110,80000,917.27,191.9,917.27,915.719,196.163,567.664,6.224,124.484
2019,2019,201911,201911,2009,7110,10,4,221,01.CASADO,MERCEDES BENZ,MEDIO,SUDESTE,SP,SUPERIOR,02.FEMININO,2019-01-01 00:00:00,0,6,63,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,SP_CIDADE SAO PAULO - ZONA CENTRO SUL 2,8371740,0,62,62,10,0,0,0,0,0,0,MBENZ,48583,150000,877.95,393.01,877.95,738.865,321.536,1091.006,11.102,222.037
2019,2019,201905,201810,2019,7110,6,4,60,01.CASADO,UP,PEQUENO,SUDESTE,SP,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,4,58,C,SUDESTE,SP_MICRO SAO PAULO 3,SP_MICRO SAO PAULO 3,34840810,36191060,58,58,0,0,0,0,0,0,0,VW,53784,50000,1018.18,286.87,-0.01,0,197.455,496.525,7.911,158.215
2019,2019,201911,201910,2020,7110,0,4,60,03.SOLTEIRO,KWID,COMPACTO,SUDESTE,SP,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,8,42,S,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUDESTE 1,SP_CIDADE SAO PAULO - ZONA SUDESTE 1,38888540,37150987,41,41,0.5,0,0,0,0,0,0,RENAU,45376,50000,1265.06,427.76,0,0,0,0,0,0
2019,2019,201909,201904,2017,7110,2,4,60,01.CASADO,JETTA,MEDIO,SUDESTE,SP,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,6,31,C,SUDESTE,SP_CIDADE SAO PAULO - ZONA OESTE 1,SP_CIDADE SAO PAULO - ZONA OESTE 1,36404710,36714011,31,31,2,0,0,0,0,0,0,VW,77232,50000,2266.69,186.15,449.72,0,180.174,1019.99,9.934,198.689
2019,2019,201905,201905,2017,7110,7,4,60,06.MISSING,COBALT,PEQUENO,SUDESTE,SP,STANDARD,03.MISSING,2019-01-01 00:00:00,0,6,0,,SUDESTE,SP_CIDADE SAO PAULO - ZONA SUL 4,SP_CIDADE SAO PAULO - ZONA SUL 4,37013490,0,0,43,2,0,0,0,0,0,0,GM,41679.9,80000,862.76,776.54,862.76,0,770.236,677.076,20.122,402.445
